,County,State,Outbreak Date,Flock Type,Flock Size
112,Bronx,New York,2/4/2025,Live Bird Market,100
113,Adams,Pennsylvania,2/4/2025,WOAH Non-Poultry,30
114,Mercer,Ohio,2/4/2025,Commercial Turkey Meat Bird,11600
115,Darke,Ohio,2/4/2025,Commercial Turkey Meat Bird,5400
116,Harvey,Kansas,2/4/2025,WOAH Non-Poultry,50
117,Mercer,Ohio,2/4/2025,Commercial Turkey Meat Bird,12200
118,Alpena,Michigan,2/4/2025,WOAH Non-Poultry,8
119,Klamath,Oregon,2/3/2025,WOAH Non-Poultry,8
120,San Joaquin,California,2/3/2025,Commercial Turkey Meat Bird,22200
121,O'brien,Iowa,2/2/2025,Commercial Table Egg Layer,241600
122,Mercer,Ohio,1/31/2025,Commercial Turkey Meat Bird,22000
123,Montgomery,Maryland,1/31/2025,WOAH Non-Poultry,10
124,Mcdonald,Missouri,1/31/2025,Commercial Broiler Production,131400
125,Darke,Ohio,1/31/2025,Commercial Turkey Meat Bird,11700
126,Mercer,Ohio,1/31/2025,Commercial Table Egg Layer,748800
127,Virginia Beach City,Virginia,1/31/2025,WOAH Non-Poultry,210
128,Barry,Missouri,1/31/2025,Commercial Turkey Meat Bird,34000
129,Van Wert,Ohio,1/30/2025,Commercial Turkey Meat Bird,21400
130,Broward,Florida,1/30/2025,WOAH Non-Poultry,70
131,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,21700
132,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,11200
133,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,4600
134,Darke,Ohio,1/30/2025,Commercial Table Egg Layer,150700
135,Mercer,Ohio,1/30/2025,Commercial Table Egg Layer,437100
136,Monroe,Pennsylvania,1/30/2025,WOAH Non-Poultry,30
137,Mcdonald,Missouri,1/30/2025,Commercial Turkey Meat Bird,11700
138,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,8700
139,Jerome,Idaho,1/30/2025,WOAH Non-Poultry,10
140,Nance,Nebraska,1/30/2025,WOAH Non-Poultry,70
141,Merced,California,1/29/2025,Commercial Duck Meat Bird,87800
142,San Mateo,California,1/29/2025,WOAH Non-Poultry,4
143,Mercer,Ohio,1/29/2025,Commercial Turkey Meat Bird,20100
144,Darke,Ohio,1/29/2025,Commercial Turkey Meat Bird,9700
145,Newton,Missouri,1/29/2025,Commercial Turkey Meat Bird,19000
146,Darke,Ohio,1/29/2025,Commercial Table Egg Layer,1356300
147,Madera,California,1/29/2025,Commercial Duck Meat Bird,18600
148,Mercer,Ohio,1/29/2025,Commercial Turkey Meat Bird,9000
149,Mcdonald,Missouri,1/28/2025,Commercial Broiler Breeder,18300
150,Jackson,Indiana,1/28/2025,Commercial Table Egg Layer,2633900
151,Shelby,Indiana,1/28/2025,WOAH Non-Poultry,60
152,Sampson,North Carolina,1/28/2025,Commercial Turkey Breeder Hens,24100
153,Lehigh,Pennsylvania,1/28/2025,WOAH Poultry,48000
154,Kent,Delaware,1/28/2025,Commercial Broiler Production,145800
155,Newton,Missouri,1/28/2025,Commercial Turkey Meat Bird,14300
156,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,9300
157,Mercer,Ohio,1/27/2025,Commercial Duck Meat Bird,12600
158,Pinal,Arizona,1/27/2025,Commercial Table Egg Layer,316600
159,Sampson,North Carolina,1/27/2025,Commercial Turkey Breeder Replacement Hens,1900
160,Adams,Indiana,1/27/2025,Commercial Turkey Meat Bird,19900
161,Ulster,New York,1/27/2025,WOAH Non-Poultry,60
162,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,12600
163,Kearney,Nebraska,1/27/2025,WOAH Non-Poultry,90
164,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,5100
165,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,18500
166,Newton,Missouri,1/24/2025,Commercial Table Egg Layer,1149400
167,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,9500
168,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,5100
169,Allen,Indiana,1/24/2025,WOAH Poultry,26100
170,Franklin,Washington,1/24/2025,Commercial Table Egg Layer,307800
171,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,19600
172,Plymouth,Massachusetts,1/24/2025,WOAH Non-Poultry,30
173,Windsor,Vermont,1/24/2025,WOAH Non-Poultry,20
174,Darke,Ohio,1/24/2025,Commercial Turkey Meat Bird,22300
175,Mcdonald,Missouri,1/24/2025,Primary Broiler Breeder Pedigree Farm,650
176,Darke,Ohio,1/24/2025,Commercial Table Egg Layer,1818000
177,Wadena,Minnesota,1/24/2025,Commercial Turkey Meat Bird,296300
178,Washington,Rhode Island,1/24/2025,WOAH Non-Poultry,50
179,Cleveland,Arkansas,1/24/2025,Commercial Broiler Breeder,19500
180,New Haven,Connecticut,1/24/2025,WOAH Non-Poultry,30
181,Orange,Florida,1/24/2025,WOAH Non-Poultry,1
182,Mercer,Ohio,1/23/2025,Commercial Turkey Meat Bird,11200
183,Putnam,New York,1/23/2025,WOAH Non-Poultry,60
184,Darke,Ohio,1/23/2025,Commercial Table Egg Pullets,349200
185,Mercer,Ohio,1/23/2025,Commercial Table Egg Layer,1468900
186,Mercer,Ohio,1/23/2025,Commercial Table Egg Layer,85000
187,Yolo,California,1/23/2025,WOAH Non-Poultry,6
188,Dorchester,Maryland,1/22/2025,Commercial Broiler Production,143900
189,Lawrence,Missouri,1/22/2025,Commercial Turkey Meat Bird,52400
190,Newton,Missouri,1/22/2025,Commercial Turkey Meat Bird,21300
191,Newton,Missouri,1/22/2025,Commercial Turkey Meat Bird,23000
192,Jasper,Missouri,1/22/2025,Commercial Turkey Meat Bird,49400
193,Cleveland,Arkansas,1/22/2025,Commercial Broiler Production,106900
194,Cook,Illinois,1/22/2025,WOAH Poultry,500
195,Accomack,Virginia,1/21/2025,Commercial Broiler Production,441000
196,Elbert,Georgia,1/21/2025,Commercial Broiler Production,130400
197,Newton,Missouri,1/21/2025,Commercial Table Egg Layer,1175800
198,Caroline,Maryland,1/21/2025,Commercial Broiler Production,108400
199,Umatilla,Oregon,1/21/2025,WOAH Non-Poultry,50
200,Darke,Ohio,1/17/2025,Commercial Table Egg Layer,103200
201,Suffolk,New York,1/17/2025,Commercial Duck Meat Bird,101000
202,Elbert,Georgia,1/17/2025,Commercial Broiler Breeder,45500
203,Jay,Indiana,1/17/2025,Commercial Turkey Meat Bird,18800
204,Darke,Ohio,1/17/2025,Commercial Table Egg Pullets,200000
205,Greene,Tennessee,1/16/2025,WOAH Non-Poultry,30
206,Dakota,Minnesota,1/16/2025,Commercial Turkey Meat Bird,79900
207,Riverside,California,1/16/2025,Commercial Table Egg Pullets,208200
208,Queen Anne's,Maryland,1/16/2025,Commercial Broiler Production,146900
209,Wayne,Michigan,1/16/2025,WOAH Non-Poultry,120
210,Jay,Indiana,1/16/2025,Commercial Table Egg Layer,353300
211,Mercer,Ohio,1/16/2025,Commercial Table Egg Layer,1432000
212,New London,Connecticut,1/15/2025,WOAH Non-Poultry,20
213,Owyhee,Idaho,1/15/2025,WOAH Non-Poultry,30
214,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,15800
215,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,5300
216,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,5300
217,Mercer,Ohio,1/15/2025,Commercial Turkey Meat Bird,10400
218,Hillsborough,Florida,1/14/2025,Live Bird Market,280
219,Orange,Florida,1/14/2025,Live Bird Market,1300
220,Caroline,Maryland,1/14/2025,Commercial Broiler Production,228300
221,Newton,Missouri,1/14/2025,Commercial Table Egg Layer,1585100
222,Mercer,Ohio,1/14/2025,Commercial Turkey Meat Bird,4500
223,Darke,Ohio,1/14/2025,Commercial Turkey Meat Bird,9900
224,Culebra,Puerto Rico,1/13/2025,WOAH Poultry,380
225,Phillips,Kansas,1/13/2025,WOAH Non-Poultry,60
226,Gregory,South Dakota,1/10/2025,WOAH Non-Poultry,90
227,Burnet,Texas,1/9/2025,WOAH Non-Poultry,10
228,Oakland,Michigan,1/9/2025,WOAH Non-Poultry,100
229,Darke,Ohio,1/9/2025,Commercial Turkey Meat Bird,21100
230,Clayton,Georgia,1/9/2025,WOAH Non-Poultry,10
231,Canyon,Idaho,1/9/2025,WOAH Non-Poultry,50
232,Brazoria,Texas,1/9/2025,WOAH Non-Poultry,90
233,Kent,Delaware,1/9/2025,Commercial Broiler Production,194800
234,Union,Oregon,1/9/2025,WOAH Poultry,380
235,Darke,Ohio,1/8/2025,Commercial Table Egg Layer,245300
236,Perry,Missouri,1/8/2025,WOAH Non-Poultry,20
237,Jay,Indiana,1/7/2025,Commercial Turkey Meat Bird,20300
238,Clinton,Iowa,1/7/2025,WOAH Non-Poultry,40
239,Palm Beach,Florida,1/7/2025,WOAH Non-Poultry,4
240,Hyde,North Carolina,1/7/2025,Commercial Table Egg Layer,3314900
241,Hanson,South Dakota,1/7/2025,WOAH Non-Poultry,50
242,Olmsted,Minnesota,1/6/2025,WOAH Non-Poultry,120
243,Ottawa,Michigan,1/4/2025,Commercial Turkey Meat Bird,47000
244,Ottawa,Michigan,1/4/2025,Commercial Turkey Meat Bird,55200
245,Kent,Delaware,1/4/2025,Commercial Broiler Production,125000
246,Pocahontas,West Virginia,1/3/2025,WOAH Poultry,9
247,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
248,Sharp,Arkansas,1/3/2025,WOAH Non-Poultry,20
249,Stanislaus,California,1/3/2025,Commercial Broiler Production,236100
250,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
251,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,70
252,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
253,Butte,California,1/3/2025,Commercial Raised for Release Upland Game Bird,38700
254,Stanislaus,California,1/2/2025,Commercial Table Egg Layer,75200
255,Jackson,Michigan,12/31/2024,WOAH Non-Poultry,9
256,Ottawa,Michigan,12/31/2024,Commercial Turkey Meat Bird,23400
257,Riverside,California,12/31/2024,Commercial Table Egg Layer,181300
258,Miner,South Dakota,12/31/2024,WOAH Poultry,1500
259,Ottawa,Michigan,12/31/2024,Commercial Turkey Meat Bird,29400
260,Spartanburg,South Carolina,12/31/2024,Commercial Upland Gamebird Producer,920
261,Butte,California,12/31/2024,WOAH Non-Poultry,70
262,Tipton,Tennessee,12/30/2024,WOAH Non-Poultry,10
263,Clay,Arkansas,12/30/2024,Commercial Broiler Production,227500
264,Copiah,Mississippi,12/30/2024,Commercial Broiler Production,210000
265,Twin Falls,Idaho,12/30/2024,WOAH Non-Poultry,30
266,Johnson,Nebraska,12/30/2024,Commercial Broiler Production,209100
267,Sacramento,California,12/27/2024,Commercial Broiler Production,153800
268,Anderson,Kansas,12/27/2024,WOAH Non-Poultry,40
269,Coffey,Kansas,12/27/2024,WOAH Non-Poultry,50
270,Darke,Ohio,12/27/2024,Commercial Table Egg Layer,931300
271,Sheridan,Wyoming,12/27/2024,WOAH Non-Poultry,0
272,Stanislaus,California,12/27/2024,Commercial Broiler Production,101700
273,Cooper,Missouri,12/27/2024,Commercial Turkey Breeder Hens,14900
274,Burnett,Wisconsin,12/27/2024,Commercial Turkey Meat Bird,18600
275,Pemiscot,Missouri,12/27/2024,WOAH Non-Poultry,70
276,Ottawa,Michigan,12/27/2024,Commercial Turkey Meat Bird,113200
277,Phillips,Kansas,12/26/2024,WOAH Non-Poultry,10
278,Riverside,California,12/24/2024,Commercial Table Egg Layer,1105500
279,Dade,Missouri,12/24/2024,WOAH Non-Poultry,90
280,Franklin,Vermont,12/24/2024,WOAH Non-Poultry,20
281,Stanislaus,California,12/24/2024,Commercial Table Egg Layer,392100
282,Cass,Missouri,12/24/2024,WOAH Non-Poultry,60
283,Adair,Oklahoma,12/24/2024,Commercial Turkey Meat Bird,81400
284,Adair,Oklahoma,12/24/2024,Commercial Turkey Meat Bird,45000
285,San Joaquin,California,12/24/2024,Commercial Table Egg Layer,627800
286,Lawrence,Illinois,12/23/2024,Commercial Turkey Meat Bird,41400
287,El Dorado,California,12/23/2024,WOAH Non-Poultry,30
288,Ottawa,Michigan,12/23/2024,Commercial Turkey Meat Bird,75500
289,Chippewa,Minnesota,12/20/2024,Commercial Turkey Meat Bird,54800
290,Houston,Minnesota,12/20/2024,WOAH Non-Poultry,60
291,Greene,Mississippi,12/20/2024,Commercial Broiler Breeder,26000
292,Sedgwick,Kansas,12/20/2024,WOAH Non-Poultry,30
293,Craighead,Arkansas,12/20/2024,WOAH Non-Poultry,50
294,Cooper,Missouri,12/20/2024,Commercial Turkey Breeder Hens,13000
295,Jackson,Arkansas,12/19/2024,WOAH Non-Poultry,230
296,Greene,Ohio,12/19/2024,WOAH Poultry,110
297,Cullman,Alabama,12/19/2024,Commercial Broiler Production,116000
298,Fillmore,Minnesota,12/19/2024,Commercial Turkey Meat Bird,28600
299,Coos,Oregon,12/19/2024,WOAH Non-Poultry,40
300,Stanislaus,California,12/19/2024,Commercial Table Egg Layer,295800
301,Pickens,Alabama,12/19/2024,WOAH Non-Poultry,50
302,Stearns,Minnesota,12/19/2024,Commercial Turkey Meat Bird,12600
303,Kenosha,Wisconsin,12/19/2024,WOAH Poultry,6
304,Deschutes,Oregon,12/19/2024,WOAH Non-Poultry,90
305,Doniphan,Kansas,12/18/2024,Commercial Raised for Release Upland Game Bird,5700
306,Nelson,North Dakota,12/18/2024,WOAH Non-Poultry,60
307,Rooks,Kansas,12/18/2024,Commercial Raised for Release Upland Game Bird,5300
308,Howard,Missouri,12/18/2024,WOAH Non-Poultry,60
309,Jefferson Davis,Louisiana,12/18/2024,WOAH Non-Poultry,30
310,Worth,Iowa,12/17/2024,Commercial Turkey Meat Bird,19500
311,Lemhi,Idaho,12/17/2024,WOAH Non-Poultry,20
312,O'brien,Iowa,12/17/2024,Commercial Table Egg Layer,351400
313,Lemhi,Idaho,12/17/2024,WOAH Non-Poultry,150
314,Lancaster,Nebraska,12/17/2024,WOAH Poultry,290
315,Charles Mix,South Dakota,12/17/2024,WOAH Poultry,1800
316,Monona,Iowa,12/17/2024,WOAH Non-Poultry,30
317,Sioux,Iowa,12/17/2024,Commercial Table Egg Layer,428600
318,Stanislaus,California,12/17/2024,Commercial Turkey Meat Bird,33100
319,Bon Homme,South Dakota,12/17/2024,Commercial Turkey Meat Bird,48700
320,Charles Mix,South Dakota,12/17/2024,Commercial Turkey Meat Bird,74800
321,Merced,California,12/16/2024,Commercial Table Egg Pullets,424700
322,Sarpy,Nebraska,12/16/2024,WOAH Non-Poultry,30
323,Merced,California,12/16/2024,Commercial Turkey Meat Bird,53100
324,Monterey,California,12/14/2024,Commercial Duck Breeder,13700
325,Bossier,Louisiana,12/14/2024,WOAH Non-Poultry,40
326,Tulare,California,12/14/2024,Commercial Duck Meat Bird,41100
327,Merced,California,12/14/2024,Commercial Duck Meat Bird,119000
328,Barron,Wisconsin,12/13/2024,Commercial Turkey Breeder Hens,13200
329,Tulare,California,12/13/2024,Commercial Broiler Production,514500
330,Livingston,Illinois,12/13/2024,Commercial Turkey Breeder Hens,40500
331,Sac,Iowa,12/12/2024,Commercial Turkey Meat Bird,45200
332,Craighead,Arkansas,12/12/2024,WOAH Non-Poultry,10
333,Kingsbury,South Dakota,12/12/2024,Commercial Turkey Meat Bird,39300
334,Pope,Arkansas,12/12/2024,WOAH Non-Poultry,40
335,Adair,Oklahoma,12/11/2024,WOAH Poultry,40000
336,Dodge,Nebraska,12/11/2024,WOAH Non-Poultry,10
337,Brule,South Dakota,12/11/2024,Commercial Turkey Meat Bird,50900
338,Palo Alto,Iowa,12/11/2024,Commercial Turkey Meat Bird,31100
339,Sioux,Iowa,12/11/2024,Commercial Table Egg Layer,1575700
340,Franklin,Idaho,12/10/2024,WOAH Non-Poultry,40
341,Cedar,Missouri,12/10/2024,WOAH Non-Poultry,20
342,Charles Mix,South Dakota,12/10/2024,Commercial Turkey Meat Bird,32400
343,Jewell,Kansas,12/10/2024,WOAH Non-Poultry,40
344,Jefferson,Idaho,12/10/2024,WOAH Non-Poultry,60
345,Beadle,South Dakota,12/10/2024,Commercial Turkey Meat Bird,52200
346,Moody,South Dakota,12/10/2024,Commercial Turkey Meat Bird,46700
347,La Plata,Colorado,12/10/2024,WOAH Non-Poultry,20
348,Stanislaus,California,12/10/2024,Commercial Duck Breeder,82600
349,Daviess,Missouri,12/10/2024,WOAH Poultry,19900
350,Tulare,California,12/10/2024,Commercial Broiler Production,330200
351,Kern,California,12/9/2024,WOAH Poultry,45400
352,Lafayette,Arkansas,12/9/2024,WOAH Non-Poultry,40
353,Beadle,South Dakota,12/9/2024,Commercial Turkey Meat Bird,50600
354,Hutchinson,South Dakota,12/9/2024,Commercial Turkey Meat Bird,42800
355,Pitkin,Colorado,12/6/2024,WOAH Non-Poultry,50
356,Washakie,Wyoming,12/6/2024,WOAH Non-Poultry,20
357,Sioux,Iowa,12/6/2024,Commercial Table Egg Layer,4200000
358,Stanislaus,California,12/6/2024,WOAH Poultry,44100
359,Nemaha,Nebraska,12/6/2024,Commercial Turkey Breeder Hens,12400
360,Merced,California,12/5/2024,Commercial Table Egg Layer,306100
361,Merced,California,12/5/2024,Commercial Table Egg Layer,793700
362,Merced,California,12/5/2024,Commercial Table Egg Layer,1723800
363,San Joaquin,California,12/5/2024,Commercial Duck Meat Bird,13000
364,Stanislaus,California,12/4/2024,Commercial Table Egg Layer,720800
365,Riverside,California,12/4/2024,WOAH Non-Poultry,70
366,Sacramento,California,12/4/2024,Commercial Turkey Meat Bird,61200
367,Stanislaus,California,12/4/2024,Commercial Turkey Meat Bird,57700
368,Charles Mix,South Dakota,12/4/2024,Commercial Turkey Meat Bird,65200
369,Stanislaus,California,12/4/2024,Commercial Turkey Meat Bird,23100
370,Fresno,California,12/3/2024,Commercial Broiler Production,237100
371,Spink,South Dakota,12/3/2024,Commercial Turkey Meat Bird,41400
372,Douglas,Kansas,12/3/2024,WOAH Non-Poultry,100
373,Adair,Oklahoma,12/3/2024,Commercial Broiler Breeder,63700
374,Utah,Utah,12/3/2024,WOAH Non-Poultry,30
375,Mcpherson,South Dakota,12/3/2024,Commercial Turkey Meat Bird,78200
376,Bottineau,North Dakota,12/2/2024,WOAH Poultry,30
377,Tulare,California,11/29/2024,Commercial Duck Breeder,26500
378,Gibson,Tennessee,11/29/2024,Commercial Broiler Breeder,37700
379,Fresno,California,11/29/2024,Commercial Duck Breeder,23100
380,Meeker,Minnesota,11/29/2024,Commercial Turkey Meat Bird,223800
381,Fresno,California,11/29/2024,Commercial Broiler Production,266400
382,Merced,California,11/29/2024,Commercial Turkey Meat Bird,25200
383,Union,Oregon,11/27/2024,WOAH Non-Poultry,30
384,Sanpete,Utah,11/27/2024,Commercial Turkey Meat Bird,51800
385,Meeker,Minnesota,11/27/2024,Commercial Turkey Meat Bird,24700
386,Ransom,North Dakota,11/27/2024,Commercial Turkey Meat Bird,59500
387,Faulk,South Dakota,11/27/2024,Commercial Turkey Meat Bird,56000
388,Beadle,South Dakota,11/27/2024,Commercial Turkey Meat Bird,41100
389,Matanuska Susitna,Alaska,11/26/2024,WOAH Non-Poultry,70
390,Meeker,Minnesota,11/25/2024,Commercial Turkey Meat Bird,30500
391,Merced,California,11/22/2024,Commercial Table Egg Pullets,538600
392,Mchenry,North Dakota,11/22/2024,WOAH Poultry,80
393,Salt Lake,Utah,11/21/2024,WOAH Non-Poultry,30
394,Lemhi,Idaho,11/21/2024,WOAH Non-Poultry,20
395,Maricopa,Arizona,11/21/2024,WOAH Non-Poultry,490
396,Madera,California,11/21/2024,WOAH Non-Poultry,0
397,Tulare,California,11/21/2024,Commercial Duck Meat Bird,96900
398,Piute,Utah,11/21/2024,Commercial Turkey Meat Bird,35500
399,Roger Mills,Oklahoma,11/21/2024,WOAH Non-Poultry,0
400,Kern,California,11/20/2024,Commercial Table Egg Layer,1022400
401,Marin,California,11/20/2024,Commercial Duck Meat Bird,6500
402,Matanuska Susitna,Alaska,11/20/2024,WOAH Non-Poultry,40
403,Lake,South Dakota,11/19/2024,WOAH Non-Poultry,20
