,County,State,Outbreak Date,Flock Type,Flock Size
88,Mercer,Ohio,2/21/2025,WOAH Poultry,55900
89,Cumberland,Maine,2/20/2025,WOAH Non-Poultry,80
90,Sac,Iowa,2/20/2025,Commercial Turkey Meat Bird,29700
91,Butler,Pennsylvania,2/20/2025,WOAH Non-Poultry,610
92,Luzerne,Pennsylvania,2/20/2025,WOAH Non-Poultry,90
93,Graham,Arizona,2/19/2025,WOAH Non-Poultry,280
94,Mercer,Ohio,2/18/2025,Commercial Turkey Meat Bird,10600
95,Stark,Ohio,2/18/2025,WOAH Non-Poultry,30
96,Churchill,Nevada,2/18/2025,WOAH Non-Poultry,20
97,Darke,Ohio,2/18/2025,Commercial Table Egg Layer,164900
98,Buena Vista,Iowa,2/14/2025,Commercial Turkey Meat Bird,26700
99,Jay,Indiana,2/14/2025,Commercial Table Egg Layer,1224800
100,Mercer,Ohio,2/14/2025,Commercial Turkey Meat Bird,16700
101,Washington,Indiana,2/14/2025,Commercial Turkey Meat Bird,14100
102,Randolph,Indiana,2/14/2025,WOAH Non-Poultry,70
103,Darke,Ohio,2/14/2025,Commercial Turkey Meat Bird,20100
104,Jay,Indiana,2/14/2025,Commercial Table Egg Layer,1454600
105,Saunders,Nebraska,2/14/2025,WOAH Non-Poultry,50
106,Sussex,Delaware,2/13/2025,WOAH Non-Poultry,30
107,Mercer,Ohio,2/13/2025,Commercial Table Egg Layer,125800
108,Riverside,California,2/13/2025,WOAH Poultry,11400
109,Monroe,Michigan,2/13/2025,WOAH Non-Poultry,30
110,Auglaize,Ohio,2/13/2025,Commercial Table Egg Layer,210600
111,Lawrence,Missouri,2/12/2025,Commercial Turkey Breeder Hens,13000
112,Merced,California,2/12/2025,Commercial Broiler Production,280600
113,Lancaster,Pennsylvania,2/12/2025,WOAH Poultry,600
114,Platte,Wyoming,2/12/2025,WOAH Non-Poultry,0
115,Mercer,Ohio,2/12/2025,Commercial Table Egg Layer,131000
116,Weld,Colorado,2/12/2025,WOAH Poultry,150
117,Crow Wing,Minnesota,2/12/2025,WOAH Non-Poultry,160
118,Weld,Colorado,2/12/2025,WOAH Non-Poultry,20
119,Madison,New York,2/11/2025,WOAH Non-Poultry,20
120,Yankton,South Dakota,2/11/2025,WOAH Non-Poultry,50
121,Lancaster,Pennsylvania,2/11/2025,Commercial Broiler Production,80000
122,Jay,Indiana,2/11/2025,Commercial Table Egg Layer,912000
123,Cumberland,Pennsylvania,2/11/2025,Commercial Duck Meat Bird,20000
124,Mercer,Ohio,2/11/2025,Commercial Table Egg Pullets,20000
125,Mercer,Ohio,2/10/2025,Commercial Turkey Meat Bird,20100
126,Lawrence,Missouri,2/10/2025,Commercial Turkey Breeder Hens,14100
127,Mason,Washington,2/10/2025,WOAH Non-Poultry,7
128,Mercer,Ohio,2/7/2025,Commercial Table Egg Layer,96300
129,Lebanon,Pennsylvania,2/7/2025,Commercial Broiler Production,53500
130,Mercer,Ohio,2/7/2025,Commercial Table Egg Layer,388900
131,Lancaster,Pennsylvania,2/7/2025,WOAH Poultry,610
132,Calcasieu,Louisiana,2/7/2025,WOAH Non-Poultry,10
133,Mercer,Ohio,2/7/2025,Commercial Turkey Meat Bird,4100
134,Mercer,Ohio,2/6/2025,Commercial Turkey Meat Bird,19900
135,Queens,New York,2/6/2025,Live Bird Market,200
136,Lawrence,Missouri,2/6/2025,Commercial Turkey Meat Bird,9500
137,Bronx,New York,2/6/2025,Live Bird Market,0
138,Mercer,Ohio,2/6/2025,Commercial Table Egg Layer,232600
139,Mercer,Ohio,2/6/2025,Commercial Turkey Meat Bird,10100
140,New London,Connecticut,2/6/2025,WOAH Non-Poultry,20
141,Newton,Missouri,2/6/2025,Commercial Broiler Production,44400
142,Lancaster,Pennsylvania,2/6/2025,WOAH Poultry,14900
143,Lebanon,Pennsylvania,2/6/2025,Commercial Table Egg Layer,84100
144,Lancaster,Pennsylvania,2/6/2025,Commercial Duck Meat Bird,12100
145,Darke,Ohio,2/6/2025,Commercial Table Egg Layer,522200
146,Cumberland,Pennsylvania,2/5/2025,Commercial Broiler Production,26400
147,Larimer,Colorado,2/5/2025,WOAH Non-Poultry,10
148,Kings,New York,2/5/2025,Live Bird Market,0
149,Pinal,Arizona,2/5/2025,WOAH Non-Poultry,30
150,Auglaize,Ohio,2/5/2025,Commercial Turkey Meat Bird,11000
151,Queens,New York,2/5/2025,Live Bird Market,520
152,Mercer,Ohio,2/5/2025,Commercial Table Egg Layer,174600
153,Stanislaus,California,2/5/2025,Commercial Turkey Meat Bird,30200
154,Mercer,Ohio,2/5/2025,Commercial Turkey Meat Bird,8900
155,Mercer,Ohio,2/4/2025,Commercial Turkey Meat Bird,3500
156,Mercer,Ohio,2/4/2025,Commercial Table Egg Layer,96700
157,Alpena,Michigan,2/4/2025,WOAH Non-Poultry,8
158,Mercer,Ohio,2/4/2025,Commercial Turkey Meat Bird,11600
159,Darke,Ohio,2/4/2025,Commercial Turkey Meat Bird,5400
160,Mercer,Ohio,2/4/2025,Commercial Table Egg Pullets,88300
161,Harvey,Kansas,2/4/2025,WOAH Non-Poultry,50
162,Dauphin,Pennsylvania,2/4/2025,Commercial Table Egg Layer,1975300
163,Queens,New York,2/4/2025,Live Bird Market,420
164,Bronx,New York,2/4/2025,Live Bird Market,100
165,Lawrence,Missouri,2/4/2025,Commercial Turkey Breeder Replacement Hens,14300
166,Worcester,Maryland,2/4/2025,Commercial Broiler Production,168300
167,Adams,Pennsylvania,2/4/2025,WOAH Non-Poultry,30
168,Newton,Missouri,2/4/2025,Commercial Turkey Meat Bird,13600
169,Mercer,Ohio,2/4/2025,Commercial Turkey Meat Bird,12200
170,Jasper,Missouri,2/4/2025,Commercial Turkey Meat Bird,49500
171,San Joaquin,California,2/3/2025,Commercial Turkey Meat Bird,22200
172,Klamath,Oregon,2/3/2025,WOAH Non-Poultry,10
173,O'brien,Iowa,2/2/2025,Commercial Table Egg Layer,241600
174,Mcdonald,Missouri,1/31/2025,Commercial Broiler Production,131400
175,Barry,Missouri,1/31/2025,Commercial Turkey Meat Bird,34000
176,Darke,Ohio,1/31/2025,Commercial Turkey Meat Bird,11700
177,Mercer,Ohio,1/31/2025,Commercial Turkey Meat Bird,22000
178,Montgomery,Maryland,1/31/2025,WOAH Non-Poultry,10
179,Mercer,Ohio,1/31/2025,Commercial Table Egg Layer,748800
180,Virginia Beach City,Virginia,1/31/2025,WOAH Non-Poultry,210
181,Darke,Ohio,1/30/2025,Commercial Table Egg Layer,150700
182,Nance,Nebraska,1/30/2025,WOAH Non-Poultry,70
183,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,4600
184,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,11200
185,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,8700
186,Mcdonald,Missouri,1/30/2025,Commercial Turkey Meat Bird,11700
187,Mercer,Ohio,1/30/2025,Commercial Turkey Meat Bird,21700
188,Monroe,Pennsylvania,1/30/2025,WOAH Non-Poultry,30
189,Jerome,Idaho,1/30/2025,WOAH Non-Poultry,10
190,Mercer,Ohio,1/30/2025,Commercial Table Egg Layer,437100
191,Van Wert,Ohio,1/30/2025,Commercial Turkey Meat Bird,21400
192,Broward,Florida,1/30/2025,WOAH Non-Poultry,70
193,Darke,Ohio,1/29/2025,Commercial Table Egg Layer,1356300
194,Madera,California,1/29/2025,Commercial Duck Meat Bird,18600
195,San Mateo,California,1/29/2025,WOAH Non-Poultry,4
196,Mercer,Ohio,1/29/2025,Commercial Turkey Meat Bird,20100
197,Mercer,Ohio,1/29/2025,Commercial Turkey Meat Bird,9000
198,Merced,California,1/29/2025,Commercial Duck Meat Bird,87800
199,Darke,Ohio,1/29/2025,Commercial Turkey Meat Bird,9700
200,Newton,Missouri,1/29/2025,Commercial Turkey Meat Bird,19000
201,Kent,Delaware,1/28/2025,Commercial Broiler Production,145800
202,Sampson,North Carolina,1/28/2025,Commercial Turkey Breeder Hens,24100
203,Jackson,Indiana,1/28/2025,Commercial Table Egg Layer,2633900
204,Newton,Missouri,1/28/2025,Commercial Turkey Meat Bird,14300
205,Shelby,Indiana,1/28/2025,WOAH Non-Poultry,60
206,Mcdonald,Missouri,1/28/2025,Commercial Broiler Breeder,18300
207,Lehigh,Pennsylvania,1/28/2025,WOAH Poultry,48000
208,Pinal,Arizona,1/27/2025,Commercial Table Egg Layer,316600
209,Adams,Indiana,1/27/2025,Commercial Turkey Meat Bird,19900
210,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,5100
211,Mercer,Ohio,1/27/2025,Commercial Duck Meat Bird,12600
212,Sampson,North Carolina,1/27/2025,Commercial Turkey Breeder Replacement Hens,1900
213,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,12600
214,Ulster,New York,1/27/2025,WOAH Non-Poultry,60
215,Kearney,Nebraska,1/27/2025,WOAH Non-Poultry,90
216,Mercer,Ohio,1/27/2025,Commercial Turkey Meat Bird,9300
217,Washington,Rhode Island,1/24/2025,WOAH Non-Poultry,50
218,Newton,Missouri,1/24/2025,Commercial Table Egg Layer,1149400
219,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,19600
220,Darke,Ohio,1/24/2025,Commercial Turkey Meat Bird,22300
221,Plymouth,Massachusetts,1/24/2025,WOAH Non-Poultry,30
222,Darke,Ohio,1/24/2025,Commercial Table Egg Layer,1818000
223,Allen,Indiana,1/24/2025,WOAH Poultry,26100
224,Windsor,Vermont,1/24/2025,WOAH Non-Poultry,20
225,Orange,Florida,1/24/2025,WOAH Non-Poultry,1
226,Cleveland,Arkansas,1/24/2025,Commercial Broiler Breeder,19500
227,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,9500
228,Mcdonald,Missouri,1/24/2025,Primary Broiler Breeder Pedigree Farm,650
229,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,5100
230,Mercer,Ohio,1/24/2025,Commercial Turkey Meat Bird,18500
231,New Haven,Connecticut,1/24/2025,WOAH Non-Poultry,30
232,Franklin,Washington,1/24/2025,Commercial Table Egg Layer,307800
233,Wadena,Minnesota,1/24/2025,Commercial Turkey Meat Bird,296300
234,Mercer,Ohio,1/23/2025,Commercial Table Egg Layer,85000
235,Mercer,Ohio,1/23/2025,Commercial Table Egg Layer,1468900
236,Mercer,Ohio,1/23/2025,Commercial Turkey Meat Bird,11200
237,Darke,Ohio,1/23/2025,Commercial Table Egg Pullets,349200
238,Yolo,California,1/23/2025,WOAH Non-Poultry,6
239,Putnam,New York,1/23/2025,WOAH Non-Poultry,60
240,Lawrence,Missouri,1/22/2025,Commercial Turkey Meat Bird,52400
241,Newton,Missouri,1/22/2025,Commercial Turkey Meat Bird,23000
242,Dorchester,Maryland,1/22/2025,Commercial Broiler Production,144000
243,Cleveland,Arkansas,1/22/2025,Commercial Broiler Production,106900
244,Newton,Missouri,1/22/2025,Commercial Turkey Meat Bird,21300
245,Cook,Illinois,1/22/2025,WOAH Poultry,500
246,Jasper,Missouri,1/22/2025,Commercial Turkey Meat Bird,49400
247,Caroline,Maryland,1/21/2025,Commercial Broiler Production,108400
248,Umatilla,Oregon,1/21/2025,WOAH Non-Poultry,50
249,Accomack,Virginia,1/21/2025,Commercial Broiler Production,441000
250,Newton,Missouri,1/21/2025,Commercial Table Egg Layer,1175800
251,Elbert,Georgia,1/21/2025,Commercial Broiler Production,130400
252,Darke,Ohio,1/17/2025,Commercial Table Egg Pullets,200000
253,Darke,Ohio,1/17/2025,Commercial Table Egg Layer,103200
254,Suffolk,New York,1/17/2025,Commercial Duck Meat Bird,101000
255,Jay,Indiana,1/17/2025,Commercial Turkey Meat Bird,18800
256,Elbert,Georgia,1/17/2025,Commercial Broiler Breeder,45500
257,Wayne,Michigan,1/16/2025,WOAH Non-Poultry,120
258,Greene,Tennessee,1/16/2025,WOAH Non-Poultry,30
259,Jay,Indiana,1/16/2025,Commercial Table Egg Layer,353300
260,Mercer,Ohio,1/16/2025,Commercial Table Egg Layer,1432000
261,Queen Anne's,Maryland,1/16/2025,Commercial Broiler Production,146900
262,Riverside,California,1/16/2025,Commercial Table Egg Pullets,208200
263,Dakota,Minnesota,1/16/2025,Commercial Turkey Meat Bird,79900
264,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,15800
265,New London,Connecticut,1/15/2025,WOAH Non-Poultry,20
266,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,5300
267,Darke,Ohio,1/15/2025,Commercial Turkey Meat Bird,5300
268,Owyhee,Idaho,1/15/2025,WOAH Non-Poultry,30
269,Mercer,Ohio,1/15/2025,Commercial Turkey Meat Bird,10400
270,Caroline,Maryland,1/14/2025,Commercial Broiler Production,228300
271,Darke,Ohio,1/14/2025,Commercial Turkey Meat Bird,9900
272,Mercer,Ohio,1/14/2025,Commercial Turkey Meat Bird,4500
273,Newton,Missouri,1/14/2025,Commercial Table Egg Layer,1585100
274,Orange,Florida,1/14/2025,Live Bird Market,1300
275,Hillsborough,Florida,1/14/2025,Live Bird Market,280
276,Phillips,Kansas,1/13/2025,WOAH Non-Poultry,60
277,Culebra,Puerto Rico,1/13/2025,WOAH Poultry,380
278,Gregory,South Dakota,1/10/2025,WOAH Non-Poultry,90
279,Darke,Ohio,1/9/2025,Commercial Turkey Meat Bird,21100
280,Kent,Delaware,1/9/2025,Commercial Broiler Production,194800
281,Union,Oregon,1/9/2025,WOAH Poultry,380
282,Brazoria,Texas,1/9/2025,WOAH Non-Poultry,90
283,Canyon,Idaho,1/9/2025,WOAH Non-Poultry,50
284,Burnet,Texas,1/9/2025,WOAH Non-Poultry,10
285,Oakland,Michigan,1/9/2025,WOAH Non-Poultry,100
286,Clayton,Georgia,1/9/2025,WOAH Non-Poultry,10
287,Darke,Ohio,1/8/2025,Commercial Table Egg Layer,245300
288,Perry,Missouri,1/8/2025,WOAH Non-Poultry,20
289,Hyde,North Carolina,1/7/2025,Commercial Table Egg Layer,3314900
290,Palm Beach,Florida,1/7/2025,WOAH Non-Poultry,4
291,Jay,Indiana,1/7/2025,Commercial Turkey Meat Bird,20300
292,Clinton,Iowa,1/7/2025,WOAH Non-Poultry,40
293,Hanson,South Dakota,1/7/2025,WOAH Non-Poultry,50
294,Olmsted,Minnesota,1/6/2025,WOAH Non-Poultry,120
295,Ottawa,Michigan,1/4/2025,Commercial Turkey Meat Bird,47000
296,Kent,Delaware,1/4/2025,Commercial Broiler Production,125000
297,Ottawa,Michigan,1/4/2025,Commercial Turkey Meat Bird,55200
298,Stanislaus,California,1/3/2025,Commercial Broiler Production,236100
299,Sharp,Arkansas,1/3/2025,WOAH Non-Poultry,20
300,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,70
301,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
302,Pocahontas,West Virginia,1/3/2025,WOAH Poultry,9
303,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
304,Butte,California,1/3/2025,Commercial Raised for Release Upland Game Bird,38700
305,Canyon,Idaho,1/3/2025,WOAH Non-Poultry,20
306,Stanislaus,California,1/2/2025,Commercial Table Egg Layer,75200
307,Ottawa,Michigan,12/31/2024,Commercial Turkey Meat Bird,23400
308,Miner,South Dakota,12/31/2024,WOAH Poultry,1500
309,Spartanburg,South Carolina,12/31/2024,Commercial Upland Gamebird Producer,920
310,Butte,California,12/31/2024,WOAH Non-Poultry,70
311,Riverside,California,12/31/2024,Commercial Table Egg Layer,181300
312,Jackson,Michigan,12/31/2024,WOAH Non-Poultry,9
313,Ottawa,Michigan,12/31/2024,Commercial Turkey Meat Bird,29400
314,Copiah,Mississippi,12/30/2024,Commercial Broiler Production,210000
315,Tipton,Tennessee,12/30/2024,WOAH Non-Poultry,10
316,Twin Falls,Idaho,12/30/2024,WOAH Non-Poultry,30
317,Clay,Arkansas,12/30/2024,Commercial Broiler Production,227500
318,Johnson,Nebraska,12/30/2024,Commercial Broiler Production,209100
319,Stanislaus,California,12/27/2024,Commercial Broiler Production,101700
320,Pemiscot,Missouri,12/27/2024,WOAH Non-Poultry,70
321,Sacramento,California,12/27/2024,Commercial Broiler Production,153800
322,Ottawa,Michigan,12/27/2024,Commercial Turkey Meat Bird,113200
323,Coffey,Kansas,12/27/2024,WOAH Non-Poultry,50
324,Anderson,Kansas,12/27/2024,WOAH Non-Poultry,40
325,Burnett,Wisconsin,12/27/2024,Commercial Turkey Meat Bird,18600
326,Cooper,Missouri,12/27/2024,Commercial Turkey Breeder Hens,14900
327,Darke,Ohio,12/27/2024,Commercial Table Egg Layer,931300
328,Sheridan,Wyoming,12/27/2024,WOAH Non-Poultry,0
329,Phillips,Kansas,12/26/2024,WOAH Non-Poultry,10
330,Cass,Missouri,12/24/2024,WOAH Non-Poultry,60
331,Adair,Oklahoma,12/24/2024,Commercial Turkey Meat Bird,45000
332,Riverside,California,12/24/2024,Commercial Table Egg Layer,1105500
333,Dade,Missouri,12/24/2024,WOAH Non-Poultry,90
334,Stanislaus,California,12/24/2024,Commercial Table Egg Layer,392100
335,Franklin,Vermont,12/24/2024,WOAH Non-Poultry,20
336,San Joaquin,California,12/24/2024,Commercial Table Egg Layer,627800
337,Adair,Oklahoma,12/24/2024,Commercial Turkey Meat Bird,81400
338,Lawrence,Illinois,12/23/2024,Commercial Turkey Meat Bird,41400
339,Ottawa,Michigan,12/23/2024,Commercial Turkey Meat Bird,75500
340,El Dorado,California,12/23/2024,WOAH Non-Poultry,30
341,Sedgwick,Kansas,12/20/2024,WOAH Non-Poultry,30
342,Greene,Mississippi,12/20/2024,Commercial Broiler Breeder,26000
343,Chippewa,Minnesota,12/20/2024,Commercial Turkey Meat Bird,54800
344,Houston,Minnesota,12/20/2024,WOAH Non-Poultry,60
345,Cooper,Missouri,12/20/2024,Commercial Turkey Breeder Hens,13000
346,Craighead,Arkansas,12/20/2024,WOAH Non-Poultry,50
347,Greene,Ohio,12/19/2024,WOAH Poultry,110
348,Cullman,Alabama,12/19/2024,Commercial Broiler Production,116000
349,Kenosha,Wisconsin,12/19/2024,WOAH Poultry,6
350,Stanislaus,California,12/19/2024,Commercial Table Egg Layer,295800
351,Deschutes,Oregon,12/19/2024,WOAH Non-Poultry,90
352,Coos,Oregon,12/19/2024,WOAH Non-Poultry,40
353,Pickens,Alabama,12/19/2024,WOAH Non-Poultry,50
354,Stearns,Minnesota,12/19/2024,Commercial Turkey Meat Bird,12600
355,Fillmore,Minnesota,12/19/2024,Commercial Turkey Meat Bird,28600
356,Jackson,Arkansas,12/19/2024,WOAH Non-Poultry,230
357,Rooks,Kansas,12/18/2024,Commercial Raised for Release Upland Game Bird,5300
358,Jefferson Davis,Louisiana,12/18/2024,WOAH Non-Poultry,30
359,Howard,Missouri,12/18/2024,WOAH Non-Poultry,60
360,Doniphan,Kansas,12/18/2024,Commercial Raised for Release Upland Game Bird,5700
361,Nelson,North Dakota,12/18/2024,WOAH Non-Poultry,60
362,Lancaster,Nebraska,12/17/2024,WOAH Poultry,290
363,Stanislaus,California,12/17/2024,Commercial Turkey Meat Bird,33100
364,Worth,Iowa,12/17/2024,Commercial Turkey Meat Bird,19500
365,O'brien,Iowa,12/17/2024,Commercial Table Egg Layer,351400
366,Charles Mix,South Dakota,12/17/2024,WOAH Poultry,1800
367,Charles Mix,South Dakota,12/17/2024,Commercial Turkey Meat Bird,74800
368,Bon Homme,South Dakota,12/17/2024,Commercial Turkey Meat Bird,48700
369,Monona,Iowa,12/17/2024,WOAH Non-Poultry,30
370,Sioux,Iowa,12/17/2024,Commercial Table Egg Layer,428600
371,Lemhi,Idaho,12/17/2024,WOAH Non-Poultry,20
372,Lemhi,Idaho,12/17/2024,WOAH Non-Poultry,150
373,Merced,California,12/16/2024,Commercial Table Egg Pullets,424700
374,Merced,California,12/16/2024,Commercial Turkey Meat Bird,53100
375,Sarpy,Nebraska,12/16/2024,WOAH Non-Poultry,30
376,Merced,California,12/14/2024,Commercial Duck Meat Bird,119000
377,Tulare,California,12/14/2024,Commercial Duck Meat Bird,41100
378,Bossier,Louisiana,12/14/2024,WOAH Non-Poultry,40
379,Monterey,California,12/14/2024,Commercial Duck Breeder,13700
380,Tulare,California,12/13/2024,Commercial Broiler Production,514500
381,Barron,Wisconsin,12/13/2024,Commercial Turkey Breeder Hens,13200
382,Livingston,Illinois,12/13/2024,Commercial Turkey Breeder Hens,40500
383,Sac,Iowa,12/12/2024,Commercial Turkey Meat Bird,45200
384,Craighead,Arkansas,12/12/2024,WOAH Non-Poultry,10
385,Kingsbury,South Dakota,12/12/2024,Commercial Turkey Meat Bird,39300
386,Pope,Arkansas,12/12/2024,WOAH Non-Poultry,40
387,Adair,Oklahoma,12/11/2024,WOAH Poultry,40000
388,Dodge,Nebraska,12/11/2024,WOAH Non-Poultry,10
389,Palo Alto,Iowa,12/11/2024,Commercial Turkey Meat Bird,31100
390,Brule,South Dakota,12/11/2024,Commercial Turkey Meat Bird,50900
391,Sioux,Iowa,12/11/2024,Commercial Table Egg Layer,1575700
392,La Plata,Colorado,12/10/2024,WOAH Non-Poultry,20
393,Daviess,Missouri,12/10/2024,WOAH Poultry,19900
394,Stanislaus,California,12/10/2024,Commercial Duck Breeder,82600
395,Cedar,Missouri,12/10/2024,WOAH Non-Poultry,20
396,Charles Mix,South Dakota,12/10/2024,Commercial Turkey Meat Bird,32400
397,Beadle,South Dakota,12/10/2024,Commercial Turkey Meat Bird,52200
398,Jefferson,Idaho,12/10/2024,WOAH Non-Poultry,60
399,Franklin,Idaho,12/10/2024,WOAH Non-Poultry,40
400,Moody,South Dakota,12/10/2024,Commercial Turkey Meat Bird,46700
401,Jewell,Kansas,12/10/2024,WOAH Non-Poultry,40
402,Tulare,California,12/10/2024,Commercial Broiler Production,330200
403,Kern,California,12/9/2024,WOAH Poultry,45400
404,Hutchinson,South Dakota,12/9/2024,Commercial Turkey Meat Bird,42800
405,Beadle,South Dakota,12/9/2024,Commercial Turkey Meat Bird,50600
406,Lafayette,Arkansas,12/9/2024,WOAH Non-Poultry,40
